name,risk_level,latitude,longitude
STARLINK-2061,5,-90,131
,1,80,-180
STARLINK-2549,1,-90,-170
,1,-9,-180
STARLINK-2506,2,-90,1
,1,-44,-180
STARLINK-2507,2,-90,-71
,1,-50,-180
STARLINK-2513,4,-90,-173
,1,43,-180
STARLINK-2509,2,-90,42
,1,11,-180
STARLINK-2512,4,-90,-146
,1,-51,-180
STARLINK-2029,5,-90,108
,1,15,-180
STARLINK-2457,2,-90,-176
,1,-87,-180
STARLINK-2515,4,-90,-167
,1,84,-180
STARLINK-2495,2,-90,-35
,1,-12,-180
STARLINK-2498,2,-90,-68
,1,81,-180
STARLINK-2502,3,-90,100
,1,-7,-180
STARLINK-2504,3,-90,-168
,1,32,-180
STARLINK-2510,3,-90,-128
,1,40,-180
STARLINK-2501,2,-90,47
,1,81,-180
STARLINK-2514,1,-90,113
,1,70,-180
STARLINK-2511,1,-90,3
,1,80,-180
STARLINK-2518,2,-90,168
,1,39,-180
STARLINK-2470,4,-90,11
,1,-84,-180
YAOGAN-34 01,1,-90,46
,1,-76,-180
STARLINK-2613,4,-90,-140
,1,40,-180
STARLINK-2674,4,-90,81
,1,-57,-180
STARLINK-2635,3,-90,-6
,1,-5,-180
STARLINK-2637,1,-90,-80
,1,-89,-180
STARLINK-2636,1,-90,50
,1,16,-180
STARLINK-2624,2,-90,-80
,1,7,-180
STARLINK-2628,5,-90,57
,1,-26,-180
STARLINK-2622,5,-90,88
,1,-81,-180
STARLINK-2591,2,-90,-88
,1,6,-180
STARLINK-2578,5,-90,158
,1,79,-180
STARLINK-2626,1,-90,-102
,1,-58,-180
STARLINK-2611,4,-90,-32
,1,71,-180
STARLINK-2608,2,-90,-38
,1,-63,-180
STARLINK-2631,2,-90,155
,1,-39,-180
STARLINK-2643,1,-90,15
,1,-54,-180
STARLINK-2623,1,-90,20
,1,-84,-180
STARLINK-2621,3,-90,108
,1,47,-180
STARLINK-2589,3,-90,58
,1,43,-180
STARLINK-2609,5,-90,-140
,1,-38,-180
STARLINK-2604,1,-90,151
,1,-1,-180
STARLINK-2603,5,-90,67
,1,-29,-180
STARLINK-2610,5,-90,-162
,1,75,-180
STARLINK-2499,5,-90,164
,1,1,-180
STARLINK-2526,3,-90,119
,1,22,-180
STARLINK-2612,4,-90,78
,1,-4,-180
STARLINK-2614,3,-90,-120
,1,-7,-180
STARLINK-2630,3,-90,-161
,1,89,-180
STARLINK-2585,4,-90,-120
,1,59,-180
STARLINK-2598,5,-90,-54
,1,12,-180
STARLINK-2606,2,-90,146
,1,5,-180
STARLINK-2594,2,-90,-10
,1,3,-180
STARLINK-2586,4,-90,144
,1,-62,-180
STARLINK-2607,4,-90,-176
,1,-76,-180
STARLINK-2605,4,-90,-134
,1,46,-180
STARLINK-2574,5,-90,155
,1,-89,-180
STARLINK-2575,5,-90,-36
,1,-61,-180
STARLINK-2590,4,-90,-43
,1,82,-180
STARLINK-2588,3,-90,-25
,1,-32,-180
STARLINK-2587,5,-90,-141
,1,-14,-180
STARLINK-2576,1,-90,50
,1,-56,-180
STARLINK-2571,3,-90,-96
,1,-10,-180
STARLINK-2593,3,-90,34
,1,18,-180
STARLINK-2570,5,-90,-116
,1,52,-180
STARLINK-2568,2,-90,66
,1,85,-180
STARLINK-2595,1,-90,-127
,1,-80,-180
STARLINK-2592,5,-90,108
,1,85,-180
STARLINK-2563,4,-90,91
,1,-70,-180
STARLINK-2505,5,-90,90
,1,69,-180
STARLINK-2581,4,-90,-135
,1,8,-180
YAOGAN-30 09A,3,-90,-46
,1,-54,-180
YAOGAN-30 09B,1,-90,104
,1,-44,-180
YAOGAN-30 09C,2,-90,-141
,1,31,-180
TIANQI-12,1,-90,-101
,1,38,-180
STARLINK-2461,5,-90,165
,1,-69,-180
STARLINK-2700,3,-90,135
,1,81,-180
STARLINK-2680,1,-90,78
,1,14,-180
STARLINK-2699,4,-90,111
,1,-41,-180
STARLINK-2692,3,-90,81
,1,62,-180
STARLINK-2633,3,-90,165
,1,-12,-180
STARLINK-2639,4,-90,-16
,1,-14,-180
STARLINK-2642,1,-90,138
,1,7,-180
STARLINK-2640,2,-90,-179
,1,-3,-180
STARLINK-2583,3,-90,39
,1,-4,-180
STARLINK-2682,4,-90,-74
,1,16,-180
STARLINK-2702,2,-90,48
,1,57,-180
STARLINK-2644,2,-90,-154
,1,58,-180
STARLINK-2663,3,-90,-52
,1,82,-180
STARLINK-2645,2,-90,65
,1,-55,-180
STARLINK-2634,2,-90,-57
,1,88,-180
STARLINK-2655,3,-90,95
,1,1,-180
STARLINK-2660,2,-90,-85
,1,72,-180
STARLINK-2703,4,-90,-178
,1,-2,-180
STARLINK-2620,5,-90,-120
,1,23,-180
STARLINK-2654,5,-90,-25
,1,84,-180
STARLINK-2497,4,-90,157
,1,-82,-180
STARLINK-2698,5,-90,18
,1,-52,-180
STARLINK-2579,1,-90,22
,1,76,-180
STARLINK-2582,2,-90,68
,1,22,-180
STARLINK-2683,4,-90,-100
,1,87,-180
STARLINK-2686,4,-90,20
,1,2,-180
STARLINK-2681,2,-90,176
,1,-19,-180
STARLINK-2687,5,-90,129
,1,-25,-180
STARLINK-2659,2,-90,-95
,1,-5,-180
STARLINK-2685,3,-90,11
,1,4,-180
STARLINK-2661,2,-90,-151
,1,-6,-180
STARLINK-2675,3,-90,-174
,1,-39,-180
STARLINK-2684,1,-90,-113
,1,-27,-180
STARLINK-2722,1,-90,-146
,1,-61,-180
STARLINK-2658,3,-90,97
,1,46,-180
STARLINK-2697,5,-90,119
,1,-84,-180
STARLINK-2619,2,-90,80
,1,-7,-180
STARLINK-2728,4,-90,-168
,1,-70,-180
STARLINK-2755,5,-90,-165
,1,33,-180
STARLINK-2706,2,-90,123
,1,50,-180
STARLINK-2525,3,-90,61
,1,-11,-180
STARLINK-2531,1,-90,-49
,1,-90,-180
STARLINK-2696,4,-90,121
,1,-68,-180
STARLINK-2500,1,-90,-154
,1,-68,-180
STARLINK-2494,1,-90,34
,1,35,-180
STARLINK-2063,4,-90,116
,1,61,-180
STARLINK-2139,1,-90,146
,1,79,-180
STARLINK-2145,3,-90,-163
,1,-63,-180
STARLINK-2151,4,-90,3
,1,61,-180
STARLINK-2155,4,-90,128
,1,75,-180
STARLINK-2166,3,-90,-168
,1,1,-180
STARLINK-2187,4,-90,74
,1,-7,-180
STARLINK-2188,3,-90,-153
,1,76,-180
STARLINK-2190,1,-90,39
,1,36,-180
STARLINK-2191,2,-90,-21
,1,13,-180
STARLINK-2214,5,-90,81
,1,-71,-180
STARLINK-2217,4,-90,51
,1,-61,-180
STARLINK-2219,3,-90,-139
,1,-33,-180
STARLINK-2220,3,-90,116
,1,19,-180
STARLINK-2221,2,-90,-21
,1,-50,-180
STARLINK-2222,5,-90,36
,1,-28,-180
STARLINK-2224,5,-90,19
,1,59,-180
STARLINK-2225,4,-90,52
,1,-89,-180
STARLINK-2227,2,-90,155
,1,67,-180
STARLINK-2228,1,-90,120
,1,57,-180
STARLINK-2231,2,-90,57
,1,-32,-180
STARLINK-2232,2,-90,17
,1,27,-180
STARLINK-2234,2,-90,74
,1,-13,-180
STARLINK-2235,1,-90,-82
,1,-86,-180
STARLINK-2236,5,-90,149
,1,-14,-180
STARLINK-2237,2,-90,-148
,1,87,-180
STARLINK-2238,5,-90,-139
,1,35,-180
STARLINK-2241,4,-90,130
,1,-2,-180
STARLINK-2245,2,-90,-39
,1,52,-180
STARLINK-2249,3,-90,-74
,1,31,-180
STARLINK-2250,4,-90,-123
,1,-58,-180
STARLINK-2251,1,-90,105
,1,38,-180
STARLINK-2252,3,-90,40
,1,-54,-180
STARLINK-2253,3,-90,91
,1,-90,-180
STARLINK-2255,5,-90,-82
,1,-46,-180
STARLINK-2713,5,-90,113
,1,87,-180
STARLINK-2714,2,-90,162
,1,-11,-180
STARLINK-2757,2,-90,-54
,1,77,-180
TYVAK-0130,3,-90,93
,1,17,-180
SBIRS GEO-5 (USA 315),3,-90,-49
,1,34,-180
HAIYANG-2D,1,-90,-44
,1,74,-180
STARLINK-2739,4,-90,85
,1,85,-180
STARLINK-2736,4,-90,94
,1,78,-180
STARLINK-2754,1,-90,-54
,1,-53,-180
STARLINK-2646,2,-90,179
,1,75,-180
STARLINK-2704,4,-90,162
,1,-45,-180
STARLINK-2695,3,-90,97
,1,47,-180
STARLINK-2732,2,-90,-17
,1,-18,-180
STARLINK-2521,1,-90,-161
,1,36,-180
STARLINK-2673,4,-90,28
,1,37,-180
STARLINK-2672,2,-90,-76
,1,-68,-180
STARLINK-2731,4,-90,-1
,1,80,-180
STARLINK-2727,1,-90,52
,1,68,-180
STARLINK-2720,5,-90,-73
,1,-23,-180
STARLINK-2651,1,-90,-108
,1,-33,-180
STARLINK-2657,5,-90,30
,1,-67,-180
STARLINK-2701,2,-90,-174
,1,10,-180
STARLINK-2734,4,-90,-84
,1,72,-180
STARLINK-2647,5,-90,169
,1,67,-180
STARLINK-2717,2,-90,-39
,1,11,-180
STARLINK-2726,1,-90,24
,1,-88,-180
STARLINK-2667,2,-90,-78
,1,-45,-180
STARLINK-2666,2,-90,169
,1,-57,-180
STARLINK-2735,1,-90,-11
,1,-17,-180
STARLINK-2738,4,-90,109
,1,-50,-180
STARLINK-2707,2,-90,-67
,1,-17,-180
STARLINK-2763,1,-90,126
,1,76,-180
STARLINK-2745,1,-90,1
,1,-48,-180
STARLINK-2705,2,-90,6
,1,-34,-180
STARLINK-2711,1,-90,-23
,1,-2,-180
STARLINK-2712,1,-90,-102
,1,-89,-180
STARLINK-2746,5,-90,-83
,1,-50,-180
STARLINK-2615,4,-90,-55
,1,-24,-180
STARLINK-2648,5,-90,-162
,1,-17,-180
STARLINK-2725,4,-90,-74
,1,67,-180
STARLINK-2743,1,-90,43
,1,17,-180
STARLINK-2756,1,-90,-72
,1,77,-180
STARLINK-2741,4,-90,114
,1,-4,-180
STARLINK-2751,1,-90,-103
,1,-28,-180
STARLINK-2629,3,-90,165
,1,-73,-180
STARLINK-2627,1,-90,175
,1,-29,-180
STARLINK-2742,5,-90,33
,1,54,-180
STARLINK-2740,1,-90,176
,1,11,-180
STARLINK-2750,5,-90,-34
,1,83,-180
STARLINK-2752,5,-90,-49
,1,-20,-180
STARLINK-2618,2,-90,63
,1,-53,-180
STARLINK-2748,4,-90,152
,1,17,-180
STARLINK-2616,2,-90,-82
,1,56,-180
STARLINK-2753,1,-90,111
,1,56,-180
ONEWEB-0211,2,-90,169
,1,34,-180
ONEWEB-0223,4,-90,-18
,1,-79,-180
ONEWEB-0230,4,-90,139
,1,-31,-180
ONEWEB-0237,1,-90,14
,1,-82,-180
ONEWEB-0235,2,-90,115
,1,-3,-180
ONEWEB-0242,3,-90,-97
,1,17,-180
ONEWEB-0241,1,-90,62
,1,-15,-180
ONEWEB-0243,3,-90,54
,1,2,-180
ONEWEB-0222,5,-90,-129
,1,-46,-180
ONEWEB-0244,5,-90,-114
,1,-11,-180
ONEWEB-0247,4,-90,94
,1,-32,-180
ONEWEB-0245,2,-90,-159
,1,28,-180
ONEWEB-0229,3,-90,-9
,1,-4,-180
ONEWEB-0228,5,-90,-40
,1,-7,-180
ONEWEB-0232,3,-90,125
,1,74,-180
ONEWEB-0231,4,-90,171
,1,-76,-180
ONEWEB-0234,2,-90,-56
,1,-24,-180
ONEWEB-0238,2,-90,104
,1,-12,-180
ONEWEB-0240,4,-90,-136
,1,-42,-180
ONEWEB-0246,1,-90,121
,1,-61,-180
ONEWEB-0210,2,-90,104
,1,2,-180
ONEWEB-0214,1,-90,29
,1,37,-180
ONEWEB-0221,2,-90,159
,1,20,-180
ONEWEB-0213,1,-90,-70
,1,23,-180
ONEWEB-0212,3,-90,-137
,1,-62,-180
ONEWEB-0227,4,-90,-50
,1,17,-180
ONEWEB-0226,1,-90,27
,1,-65,-180
ONEWEB-0224,2,-90,-19
,1,20,-180
ONEWEB-0233,3,-90,51
,1,-51,-180
ONEWEB-0190,4,-90,-84
,1,81,-180
ONEWEB-0236,2,-90,-142
,1,84,-180
ONEWEB-0248,5,-90,16
,1,-28,-180
ONEWEB-0225,3,-90,163
,1,85,-180
ONEWEB-0215,3,-90,-4
,1,-66,-180
ONEWEB-0216,4,-90,-50
,1,-58,-180
ONEWEB-0239,5,-90,-73
,1,46,-180
FENGYUN 4B,1,-90,-121
,1,62,-180
SXM-8,1,-90,131
,1,-88,-180
NAVSTAR 81 (USA 319),2,-90,-117
,1,-7,-180
YAOGAN-30 10A,1,-90,172
,1,71,-180
YAOGAN-30 10B,4,-90,165
,1,27,-180
YAOGAN-30 10C,1,-90,-37
,1,-52,-180
TIANQI-14,2,-90,84
,1,-76,-180
COSMOS 2550,2,-90,-90
,1,46,-180
BRIK-II,5,-90,-119
,1,75,-180
STARLINK-3004,1,-90,110
,1,-48,-180
STARLINK-3005,5,-90,0
,1,24,-180
TYVAK-0173,2,-90,38
,1,-68,-180
TUBIN,1,-90,0
,1,32,-180
MANDRAKE 2 ABLE,2,-90,87
,1,-58,-180
MANDRAKE 2 BAKER,1,-90,7
,1,0,-180
PACE-1,5,-90,-160
,1,28,-180
YAM-2,1,-90,49
,1,-80,-180
YAM-3,5,-90,32
,1,-2,-180
ICEYE-X13,3,-90,71
,1,-56,-180
ICEYE-X15,3,-90,-15
,1,-88,-180
ICEYE-X11,5,-90,-40
,1,-57,-180
FARADAY_PHOENIX,2,-90,134
,1,-45,-180
HAWK-3B,2,-90,104
,1,22,-180
HAWK-3C,1,-90,135
,1,47,-180
DEMO8 (TENZING),4,-90,43
,1,47,-180
ARTHUR-1,5,-90,-106
,1,-71,-180
ASTROCAST-0201,2,-90,-119
,1,35,-180
ASTROCAST-0203,4,-90,7
,1,78,-180
DEMO9 (AURORA),5,-90,-64
,1,42,-180
HAWK-3A,1,-90,54
,1,-89,-180
SHERPA-FX2 & TAGSAT-2,3,-90,42
,1,-77,-180
ASTROCAST-0205,1,-90,94
,1,11,-180
NAPA-2,5,-90,-164
,1,-89,-180
SPARTAN,1,-90,157
,1,86,-180
W-CUBE,5,-90,-102
,1,-37,-180
ONEWEB-0249,2,-90,-117
,1,1,-180
ONEWEB-0250,1,-90,79
,1,-52,-180
ONEWEB-0252,4,-90,-169
,1,44,-180
ONEWEB-0253,4,-90,77
,1,12,-180
ONEWEB-0254,1,-90,-156
,1,-83,-180
ONEWEB-0255,3,-90,44
,1,-18,-180
ONEWEB-0256,2,-90,-3
,1,60,-180
ONEWEB-0257,1,-90,-67
,1,-15,-180
ONEWEB-0258,4,-90,85
,1,-43,-180
ONEWEB-0259,5,-90,-88
,1,-85,-180
ONEWEB-0260,1,-90,-22
,1,48,-180
ONEWEB-0261,4,-90,157
,1,88,-180
ONEWEB-0262,2,-90,24
,1,73,-180
ONEWEB-0263,3,-90,-41
,1,-5,-180
ONEWEB-0264,4,-90,65
,1,-2,-180
ONEWEB-0266,2,-90,-174
,1,57,-180
ONEWEB-0267,2,-90,108
,1,-20,-180
ONEWEB-0268,4,-90,127
,1,19,-180
ONEWEB-0269,5,-90,102
,1,28,-180
ONEWEB-0270,3,-90,-81
,1,37,-180
ONEWEB-0271,4,-90,132
,1,-42,-180
ONEWEB-0272,3,-90,109
,1,-65,-180
ONEWEB-0273,2,-90,-60
,1,-75,-180
ONEWEB-0274,1,-90,130
,1,87,-180
ONEWEB-0275,5,-90,157
,1,-33,-180
ONEWEB-0276,5,-90,-29
,1,-41,-180
ONEWEB-0277,2,-90,69
,1,87,-180
ONEWEB-0278,3,-90,-68
,1,-41,-180
ONEWEB-0279,3,-90,-128
,1,-47,-180
ONEWEB-0280,5,-90,-152
,1,61,-180
ONEWEB-0281,2,-90,15
,1,-78,-180
ONEWEB-0282,5,-90,23
,1,48,-180
ONEWEB-0283,4,-90,-39
,1,-37,-180
ONEWEB-0284,1,-90,-58
,1,70,-180
JILIN-1 KUANFU-01B,5,-90,11
,1,-90,-180
JILIN-1 GAOFEN 3D01,4,-90,-112
,1,-31,-180
JILIN-1 GAOFEN 3D02,5,-90,-156
,1,-16,-180
JILIN-1 GAOFEN 3D03,5,-90,-76
,1,-68,-180
XINGSHIDAI 10,1,-90,-95
,1,86,-180
FENGYUN 3E,5,-90,145
,1,-32,-180
TIANLIAN 1-05,2,-90,-163
,1,42,-180
NINGXIA-1 6,3,-90,53
,1,10,-180
NINGXIA-1 7,2,-90,-34
,1,-69,-180
NINGXIA-1 8,2,-90,40
,1,31,-180
NINGXIA-1 9,3,-90,-87
,1,-29,-180
NINGXIA-1 10,4,-90,132
,1,29,-180
YAOGAN-30 11A,4,-90,-1
,1,39,-180
TIANQI-15,4,-90,37
,1,14,-180
YAOGAN-30 11B,1,-90,-173
,1,-61,-180
YAOGAN-30 11C,1,-90,-150
,1,-84,-180
ISS (NAUKA),2,-90,-21
,1,-1,-180
TIANHUI 1-04,5,-90,-76
,1,-42,-180
MONOLITH,3,-90,-72
,1,81,-180
STAR ONE D2,5,-90,92
,1,27,-180
EUTELSAT QUANTUM,2,-90,-128
,1,-7,-180
KL-BETA A,1,-90,-51
,1,12,-180
KL-BETA B,3,-90,-164
,1,-78,-180
ZHONGXING-2E,3,-90,-92
,1,66,-180
LEDSAT,2,-90,109
,1,-34,-180
PLEIADES NEO 4,2,-90,97
,1,-14,-180
TIANHUI 2-02A,5,-90,-159
,1,10,-180
TIANHUI 2-02B,3,-90,12
,1,25,-180
ONEWEB-0285,5,-90,-58
,1,69,-180
ONEWEB-0286,5,-90,-59
,1,-80,-180
ONEWEB-0287,4,-90,-60
,1,84,-180
ONEWEB-0288,5,-90,-165
,1,-20,-180
ONEWEB-0289,4,-90,-83
,1,-31,-180
ONEWEB-0290,2,-90,16
,1,35,-180
ONEWEB-0291,3,-90,-125
,1,64,-180
ONEWEB-0293,5,-90,-44
,1,-32,-180
ONEWEB-0294,5,-90,128
,1,-87,-180
ONEWEB-0295,1,-90,136
,1,82,-180
ONEWEB-0296,5,-90,138
,1,-85,-180
ONEWEB-0297,5,-90,-122
,1,26,-180
ONEWEB-0298,1,-90,-101
,1,-58,-180
ONEWEB-0299,5,-90,125
,1,74,-180
ONEWEB-0300,1,-90,25
,1,7,-180
ONEWEB-0301,5,-90,-28
,1,73,-180
ONEWEB-0302,1,-90,-31
,1,-67,-180
ONEWEB-0304,4,-90,111
,1,35,-180
ONEWEB-0305,5,-90,37
,1,-52,-180
ONEWEB-0308,2,-90,15
,1,55,-180
ONEWEB-0309,1,-90,124
,1,-81,-180
ONEWEB-0310,2,-90,46
,1,-27,-180
ONEWEB-0311,4,-90,167
,1,16,-180
ONEWEB-0312,2,-90,148
,1,29,-180
ONEWEB-0313,5,-90,-15
,1,71,-180
ONEWEB-0314,4,-90,55
,1,0,-180
ONEWEB-0315,1,-90,-58
,1,-53,-180
ONEWEB-0316,3,-90,52
,1,34,-180
ONEWEB-0317,2,-90,46
,1,-20,-180
ONEWEB-0318,1,-90,-92
,1,74,-180
ONEWEB-0319,4,-90,154
,1,48,-180
ONEWEB-0323,1,-90,26
,1,19,-180
ONEWEB-0329,2,-90,89
,1,-7,-180
ONEWEB-0330,3,-90,99
,1,-84,-180
RSW-01,1,-90,75
,1,-43,-180
PAYLOAD B,4,-90,-32
,1,81,-180
RSW-02,1,-90,-63
,1,69,-180
TJS-7,1,-90,99
,1,-89,-180
GAOFEN-5 02,4,-90,134
,1,-38,-180
CHINASAT 9B,3,-90,-70
,1,-26,-180
STARLINK-3096,1,-90,110
,1,48,-180
STARLINK-3090,4,-90,144
,1,-81,-180
STARLINK-3077,2,-90,150
,1,-17,-180
STARLINK-3078,5,-90,4
,1,63,-180
STARLINK-3073,2,-90,-27
,1,-76,-180
STARLINK-3084,1,-90,-147
,1,3,-180
STARLINK-3055,2,-90,85
,1,68,-180
STARLINK-3058,3,-90,141
,1,-53,-180
STARLINK-3057,4,-90,115
,1,31,-180
STARLINK-3093,2,-90,176
,1,28,-180
STARLINK-3109,4,-90,173
,1,34,-180
STARLINK-3100,3,-90,-136
,1,61,-180
STARLINK-3119,2,-90,87
,1,-57,-180
STARLINK-3116,5,-90,33
,1,66,-180
STARLINK-3071,1,-90,-28
,1,-79,-180
STARLINK-3048,5,-90,178
,1,-25,-180
STARLINK-3102,5,-90,141
,1,-64,-180
STARLINK-3072,3,-90,-14
,1,58,-180
STARLINK-3068,3,-90,-141
,1,66,-180
STARLINK-3060,5,-90,-14
,1,39,-180
STARLINK-3085,1,-90,140
,1,76,-180
STARLINK-3051,4,-90,-66
,1,-21,-180
STARLINK-3083,3,-90,179
,1,-73,-180
STARLINK-3056,2,-90,114
,1,14,-180
STARLINK-3095,1,-90,121
,1,-85,-180
STARLINK-3080,1,-90,162
,1,41,-180
STARLINK-3088,4,-90,-115
,1,-33,-180
STARLINK-3106,3,-90,-59
,1,-63,-180
STARLINK-3052,3,-90,-22
,1,-65,-180
STARLINK-3089,3,-90,-150
,1,-77,-180
STARLINK-3054,1,-90,99
,1,70,-180
STARLINK-3046,5,-90,-149
,1,89,-180
STARLINK-3107,5,-90,-60
,1,88,-180
STARLINK-3045,2,-90,-135
,1,10,-180
STARLINK-3047,5,-90,93
,1,-12,-180
STARLINK-3087,1,-90,37
,1,-90,-180
STARLINK-3069,3,-90,-4
,1,29,-180
STARLINK-3103,5,-90,152
,1,-83,-180
STARLINK-3086,2,-90,159
,1,7,-180
STARLINK-3043,4,-90,34
,1,-1,-180
STARLINK-3050,2,-90,51
,1,5,-180
STARLINK-3059,2,-90,39
,1,7,-180
ONEWEB-0292,5,-90,34
,1,14,-180
ONEWEB-0303,2,-90,-168
,1,-2,-180
ONEWEB-0306,3,-90,-162
,1,44,-180
ONEWEB-0307,1,-90,124
,1,-42,-180
ONEWEB-0320,1,-90,9
,1,-83,-180
ONEWEB-0321,4,-90,122
,1,-13,-180
ONEWEB-0322,3,-90,-74
,1,76,-180
ONEWEB-0324,2,-90,27
,1,-4,-180
ONEWEB-0325,1,-90,96
,1,-10,-180
ONEWEB-0326,4,-90,78
,1,-9,-180
ONEWEB-0327,1,-90,113
,1,42,-180
ONEWEB-0328,3,-90,-98
,1,28,-180
ONEWEB-0331,3,-90,154
,1,-57,-180
ONEWEB-0333,2,-90,170
,1,-17,-180
ONEWEB-0334,3,-90,30
,1,7,-180
ONEWEB-0335,4,-90,-92
,1,-63,-180
ONEWEB-0336,5,-90,-161
,1,39,-180
ONEWEB-0337,5,-90,160
,1,-17,-180
ONEWEB-0338,1,-90,-20
,1,-41,-180
ONEWEB-0339,1,-90,-66
,1,-4,-180
ONEWEB-0340,4,-90,-131
,1,-32,-180
ONEWEB-0341,1,-90,104
,1,-11,-180
ONEWEB-0342,2,-90,-152
,1,-4,-180
ONEWEB-0343,5,-90,3
,1,-37,-180
ONEWEB-0344,1,-90,6
,1,59,-180
ONEWEB-0345,5,-90,-62
,1,22,-180
ONEWEB-0346,5,-90,121
,1,36,-180
ONEWEB-0348,1,-90,10
,1,31,-180
ONEWEB-0350,2,-90,120
,1,72,-180
ONEWEB-0351,1,-90,-97
,1,-2,-180
ONEWEB-0352,2,-90,0
,1,49,-180
ONEWEB-0354,1,-90,65
,1,-79,-180
ONEWEB-0355,3,-90,30
,1,-49,-180
ONEWEB-0357,5,-90,46
,1,88,-180
JILIN-1 GAOFEN 2D,5,-90,-73
,1,-26,-180
SHIYAN-10 01 (SY-10 01),2,-90,-87
,1,18,-180
LANDSAT 9,3,-90,14
,1,58,-180
CS1,5,-90,-148
,1,-12,-180
CS2,5,-90,14
,1,-8,-180
CUTE,1,-90,33
,1,10,-180
CUPID,2,-90,136
,1,-14,-180
ONEWEB-0332,4,-90,-75
,1,-12,-180
ONEWEB-0347,1,-90,179
,1,-1,-180
ONEWEB-0349,5,-90,-7
,1,79,-180
ONEWEB-0353,5,-90,77
,1,-43,-180
ONEWEB-0356,5,-90,150
,1,23,-180
ONEWEB-0358,1,-90,52
,1,15,-180
ONEWEB-0359,3,-90,78
,1,-52,-180
ONEWEB-0360,4,-90,-151
,1,-15,-180
ONEWEB-0361,5,-90,-88
,1,-76,-180
ONEWEB-0362,4,-90,-172
,1,-38,-180
ONEWEB-0363,1,-90,145
,1,3,-180
ONEWEB-0364,2,-90,43
,1,27,-180
ONEWEB-0365,5,-90,172
,1,62,-180
ONEWEB-0366,2,-90,-149
,1,34,-180
ONEWEB-0367,1,-90,-60
,1,-43,-180
ONEWEB-0368,1,-90,90
,1,59,-180
ONEWEB-0369,4,-90,-115
,1,-7,-180
ONEWEB-0370,5,-90,-62
,1,-54,-180
ONEWEB-0371,4,-90,-161
,1,78,-180
ONEWEB-0372,2,-90,-32
,1,-26,-180
ONEWEB-0373,5,-90,-159
,1,-7,-180
ONEWEB-0374,2,-90,134
,1,24,-180
ONEWEB-0375,4,-90,-122
,1,-56,-180
ONEWEB-0376,4,-90,-54
,1,-82,-180
ONEWEB-0377,3,-90,-61
,1,-45,-180
ONEWEB-0378,3,-90,-114
,1,-57,-180
ONEWEB-0379,2,-90,-153
,1,8,-180
ONEWEB-0380,4,-90,131
,1,62,-180
ONEWEB-0381,1,-90,130
,1,-13,-180
ONEWEB-0382,5,-90,-77
,1,13,-180
ONEWEB-0383,4,-90,-112
,1,51,-180
ONEWEB-0384,3,-90,-80
,1,46,-180
ONEWEB-0385,5,-90,-146
,1,13,-180
ONEWEB-0386,3,-90,50
,1,-58,-180
ONEWEB-0387,3,-90,107
,1,9,-180
ONEWEB-0388,1,-90,-3
,1,-65,-180
2021-091B,1,-90,-176
,1,29,-180
SHIJIAN-21 (SJ-21),3,-90,-89
,1,-73,-180
SES-17,2,-90,173
,1,-6,-180
SYRACUSE 4A,4,-90,-68
,1,-17,-180
QZS-1R (MICHIBIKI-1R),4,-90,177
,1,49,-180
JILIN-1 GAOFEN 2F,2,-90,-70
,1,56,-180
YAOGAN-32 02A,2,-90,-30
,1,86,-180
YAOGAN-32 02B,1,-90,-97
,1,-63,-180
SDGSAT 1,4,-90,-40
,1,-44,-180
YAOGAN-35 01A,4,-90,-164
,1,-51,-180
YAOGAN-35 01B,4,-90,54
,1,-12,-180
YAOGAN-35 01C,3,-90,-74
,1,82,-180
TEIKYOSAT-4 (OORURI),5,-90,-68
,1,-54,-180
RAISE 2,2,-90,-160
,1,-21,-180
Z-SAT,2,-90,129
,1,-66,-180
HIBARI,5,-90,-141
,1,66,-180
DRUMS,1,-90,-70
,1,-35,-180
KOSEN-1,3,-90,-10
,1,-85,-180
STARLINK-3151,1,-90,-6
,1,-11,-180
STARLINK-3075,2,-90,27
,1,14,-180
STARLINK-3147,5,-90,8
,1,37,-180
STARLINK-3162,3,-90,46
,1,-43,-180
STARLINK-3157,1,-90,-27
,1,6,-180
STARLINK-3146,3,-90,-56
,1,-81,-180
STARLINK-3159,3,-90,118
,1,49,-180
STARLINK-3133,1,-90,-76
,1,-86,-180
STARLINK-3154,1,-90,-115
,1,-2,-180
STARLINK-3111,1,-90,106
,1,78,-180
STARLINK-3120,4,-90,101
,1,57,-180
STARLINK-3110,5,-90,-34
,1,34,-180
STARLINK-3112,3,-90,-1
,1,-4,-180
STARLINK-3161,2,-90,-62
,1,-6,-180
STARLINK-3149,2,-90,-141
,1,-52,-180
STARLINK-3135,4,-90,-56
,1,-47,-180
STARLINK-3139,4,-90,21
,1,35,-180
STARLINK-3114,3,-90,128
,1,8,-180
STARLINK-3131,2,-90,132
,1,23,-180
STARLINK-3121,1,-90,-129
,1,38,-180
STARLINK-3138,2,-90,72
,1,-82,-180
STARLINK-3153,2,-90,87
,1,1,-180
STARLINK-3158,4,-90,-53
,1,38,-180
STARLINK-3079,5,-90,-173
,1,11,-180
STARLINK-3134,2,-90,-79
,1,13,-180
STARLINK-3117,4,-90,104
,1,15,-180
STARLINK-3049,4,-90,74
,1,-44,-180
STARLINK-3130,2,-90,19
