name,risk_level,latitude,longitude
,1,24,-180
STARLINK-3644,3,-90,74
,1,52,-180
STARLINK-3640,2,-90,-104
,1,-37,-180
STARLINK-3642,1,-90,129
,1,36,-180
STARLINK-3657,2,-90,-123
,1,8,-180
STARLINK-3652,4,-90,-18
,1,41,-180
STARLINK-3643,5,-90,-127
,1,-18,-180
STARLINK-3648,1,-90,-58
,1,52,-180
STARLINK-3647,5,-90,-58
,1,-27,-180
STARLINK-3636,4,-90,36
,1,-50,-180
STARLINK-3538,2,-90,-118
,1,-45,-180
STARLINK-3589,3,-90,-134
,1,-89,-180
STARLINK-3618,5,-90,121
,1,-69,-180
STARLINK-3667,1,-90,23
,1,60,-180
STARLINK-3653,3,-90,174
,1,-69,-180
STARLINK-3659,1,-90,24
,1,-16,-180
STARLINK-3668,1,-90,132
,1,-48,-180
YAOGAN-34 02,1,-90,-115
,1,-80,-180
STARLINK-3537,2,-90,149
,1,-60,-180
STARLINK-3722,3,-90,171
,1,77,-180
STARLINK-3712,3,-90,-98
,1,87,-180
STARLINK-3716,2,-90,173
,1,21,-180
STARLINK-3673,1,-90,110
,1,-49,-180
STARLINK-3714,2,-90,-175
,1,-83,-180
STARLINK-3701,4,-90,168
,1,19,-180
STARLINK-3717,2,-90,-18
,1,-55,-180
STARLINK-3665,3,-90,-144
,1,22,-180
STARLINK-3702,5,-90,-16
,1,42,-180
STARLINK-3703,4,-90,13
,1,-1,-180
STARLINK-3709,3,-90,135
,1,22,-180
STARLINK-3705,1,-90,-95
,1,56,-180
STARLINK-3706,1,-90,107
,1,-45,-180
STARLINK-3670,1,-90,1
,1,24,-180
STARLINK-3658,3,-90,-11
,1,34,-180
STARLINK-3698,3,-90,119
,1,-1,-180
STARLINK-3687,4,-90,-106
,1,17,-180
STARLINK-3708,3,-90,79
,1,84,-180
STARLINK-3734,5,-90,-77
,1,-85,-180
STARLINK-3736,1,-90,15
,1,-90,-180
STARLINK-3737,2,-90,25
,1,-30,-180
STARLINK-3685,5,-90,-112
,1,-63,-180
STARLINK-3735,3,-90,9
,1,-8,-180
STARLINK-3738,5,-90,31
,1,87,-180
STARLINK-3743,3,-90,176
,1,-31,-180
STARLINK-3558,3,-90,-120
,1,25,-180
STARLINK-3534,4,-90,34
,1,-85,-180
STARLINK-3678,5,-90,-45
,1,60,-180
STARLINK-3726,5,-90,30
,1,57,-180
STARLINK-3725,3,-90,129
,1,6,-180
STARLINK-3727,1,-90,-173
,1,39,-180
STARLINK-3732,3,-90,-170
,1,14,-180
STARLINK-3715,3,-90,-75
,1,-66,-180
STARLINK-3661,5,-90,149
,1,56,-180
STARLINK-3711,1,-90,4
,1,47,-180
STARLINK-3718,2,-90,-102
,1,61,-180
STARLINK-3707,5,-90,-114
,1,83,-180
STARLINK-3721,3,-90,6
,1,44,-180
STARLINK-3729,5,-90,103
,1,-59,-180
STARLINK-3720,2,-90,158
,1,-43,-180
STARLINK-3733,3,-90,1
,1,-1,-180
STARLINK-3723,3,-90,-99
,1,13,-180
STARLINK-3730,4,-90,122
,1,-22,-180
STARLINK-3682,5,-90,111
,1,-27,-180
MERIDIAN 10,2,-90,-105
,1,74,-180
TK-2,4,-90,-160
,1,-25,-180
PUJIANG 2 (PJ-2),2,-90,-120
,1,-15,-180
TIANPING 2A,4,-90,33
,1,-20,-180
TIANPING 2B,5,-90,-53
,1,-68,-180
TIANPING 2C,4,-90,83
,1,-16,-180
OMNI-L1,2,-90,-179
,1,13,-180
GNOMES-3,2,-90,172
,1,65,-180
ENMAP,2,-90,-101
,1,0,-180
ARCSAT-1,2,-90,-62
,1,-87,-180
LYNK TOWER 1,4,-90,56
,1,34,-180
HAWK-4B,3,-90,36
,1,-50,-180
HAWK-4A,1,-90,-139
,1,-3,-180
HAWK-4C,2,-90,49
,1,33,-180
NUSAT-25 (MARIA TELKES),2,-90,-57
,1,-50,-180
NUSAT-26 (M SOMERVILLE),4,-90,-116
,1,-39,-180
GLOBAL-18,3,-90,-13
,1,73,-180
GAOFEN-3 03,5,-90,-63
,1,85,-180
COSMOS 2554,4,-90,-10
,1,-56,-180
ZHONGXING-6D,5,-90,65
,1,-86,-180
DAQI 1,3,-90,149
,1,20,-180
STARLINK-3761,3,-90,-179
,1,35,-180
STARLINK-3786,3,-90,6
,1,-89,-180
STARLINK-3795,2,-90,-39
,1,64,-180
STARLINK-3740,4,-90,-130
,1,-42,-180
STARLINK-3739,2,-90,-134
,1,-49,-180
STARLINK-3748,3,-90,-110
,1,-85,-180
STARLINK-3746,4,-90,-158
,1,-33,-180
STARLINK-3791,2,-90,-68
,1,9,-180
STARLINK-3804,4,-90,-81
,1,-83,-180
STARLINK-3788,5,-90,173
,1,77,-180
STARLINK-3781,5,-90,139
,1,-56,-180
STARLINK-3782,3,-90,-20
,1,59,-180
STARLINK-3790,5,-90,-113
,1,-87,-180
STARLINK-3784,4,-90,-58
,1,-37,-180
STARLINK-3778,5,-90,91
,1,37,-180
STARLINK-3780,5,-90,-122
,1,46,-180
STARLINK-3764,4,-90,-25
,1,-43,-180
STARLINK-3779,2,-90,-158
,1,75,-180
STARLINK-3783,2,-90,145
,1,78,-180
STARLINK-3789,3,-90,-59
,1,-4,-180
STARLINK-3561,4,-90,-36
,1,79,-180
STARLINK-3775,3,-90,-87
,1,-64,-180
STARLINK-3802,1,-90,-72
,1,4,-180
STARLINK-3822,4,-90,-128
,1,-76,-180
STARLINK-3776,4,-90,-124
,1,11,-180
STARLINK-3751,1,-90,68
,1,70,-180
STARLINK-3772,3,-90,33
,1,19,-180
STARLINK-3773,3,-90,79
,1,-63,-180
STARLINK-3753,1,-90,176
,1,69,-180
STARLINK-3771,2,-90,-140
,1,-46,-180
STARLINK-3777,2,-90,-11
,1,-2,-180
STARLINK-3765,1,-90,-141
,1,21,-180
STARLINK-3766,4,-90,130
,1,47,-180
STARLINK-3758,5,-90,55
,1,3,-180
STARLINK-3760,1,-90,75
,1,25,-180
STARLINK-3769,2,-90,119
,1,-63,-180
STARLINK-3768,2,-90,45
,1,58,-180
STARLINK-3564,1,-90,101
,1,-67,-180
STARLINK-3742,2,-90,-163
,1,50,-180
STARLINK-3744,4,-90,28
,1,-77,-180
STARLINK-3724,4,-90,-140
,1,35,-180
STARLINK-3747,3,-90,-108
,1,-84,-180
STARLINK-3755,3,-90,65
,1,81,-180
STARLINK-3756,4,-90,67
,1,-79,-180
STARLINK-3688,3,-90,-180
,1,60,-180
STARLINK-3750,5,-90,32
,1,39,-180
STARLINK-3752,4,-90,-161
,1,-8,-180
STARLINK-3749,2,-90,123
,1,7,-180
SUPERVIEW NEO-1 01,5,-90,-101
,1,11,-180
SUPERVIEW NEO-1 02,1,-90,124
,1,-5,-180
STARLINK-3889,3,-90,27
,1,4,-180
STARLINK-3831,2,-90,-94
,1,-85,-180
STARLINK-3847,1,-90,-131
,1,-36,-180
STARLINK-3880,5,-90,173
,1,-13,-180
STARLINK-3814,1,-90,-175
,1,56,-180
STARLINK-3823,5,-90,27
,1,-58,-180
STARLINK-3797,4,-90,-25
,1,73,-180
STARLINK-3792,5,-90,-12
,1,55,-180
STARLINK-3818,3,-90,149
,1,-6,-180
STARLINK-3843,5,-90,-142
,1,70,-180
STARLINK-3850,5,-90,139
,1,-28,-180
STARLINK-3849,4,-90,44
,1,-90,-180
STARLINK-3851,1,-90,-172
,1,14,-180
STARLINK-3852,4,-90,-166
,1,3,-180
STARLINK-3812,4,-90,117
,1,-85,-180
STARLINK-3826,2,-90,131
,1,9,-180
STARLINK-3829,5,-90,45
,1,-29,-180
STARLINK-3819,3,-90,35
,1,5,-180
STARLINK-3754,3,-90,-171
,1,-76,-180
STARLINK-3838,3,-90,40
,1,-68,-180
STARLINK-3807,5,-90,165
,1,81,-180
STARLINK-3876,1,-90,-143
,1,70,-180
STARLINK-3877,4,-90,111
,1,66,-180
STARLINK-3801,2,-90,133
,1,6,-180
STARLINK-3821,1,-90,-174
,1,29,-180
STARLINK-3837,1,-90,47
,1,84,-180
STARLINK-3853,1,-90,-7
,1,34,-180
STARLINK-3824,5,-90,40
,1,56,-180
STARLINK-3728,4,-90,-169
,1,45,-180
STARLINK-3848,3,-90,44
,1,-90,-180
STARLINK-3830,5,-90,-25
,1,24,-180
STARLINK-3820,3,-90,30
,1,-38,-180
STARLINK-3874,2,-90,-49
,1,-15,-180
STARLINK-3808,5,-90,173
,1,-23,-180
STARLINK-3817,2,-90,-124
,1,-32,-180
STARLINK-3834,3,-90,177
,1,-34,-180
STARLINK-3841,2,-90,-4
,1,-87,-180
STARLINK-3827,4,-90,112
,1,72,-180
STARLINK-3798,4,-90,13
,1,-40,-180
STARLINK-3796,5,-90,-33
,1,-40,-180
STARLINK-3550,2,-90,84
,1,-58,-180
STARLINK-3762,5,-90,-17
,1,-42,-180
STARLINK-3785,1,-90,14
,1,-41,-180
STARLINK-3767,5,-90,4
,1,20,-180
STARLINK-3805,5,-90,79
,1,-76,-180
STARLINK-3806,1,-90,-163
,1,-52,-180
STARLINK-3800,4,-90,-138
,1,-79,-180
STARLINK-3793,3,-90,60
,1,-68,-180
STARLINK-3799,4,-90,64
,1,-52,-180
STARLINK-3811,1,-90,67
,1,-82,-180
JILIN-1 GAOFEN 4A,4,-90,-66
,1,-47,-180
JILIN-1 GAOFEN 3D04,3,-90,107
,1,-81,-180
JILIN-1 GAOFEN 3D05,4,-90,62
,1,45,-180
JILIN-1 GAOFEN 3D06,4,-90,-137
,1,46,-180
JILIN-1 GAOFEN 3D07,5,-90,106
,1,-28,-180
BRO-6,1,-90,-147
,1,9,-180
JILIN-1 KUANFU 01C,4,-90,38
,1,0,-180
JILIN-1 GAOFEN 3D27,1,-90,-64
,1,80,-180
JILIN-1 GAOFEN 3D28,3,-90,-165
,1,26,-180
JILIN-1 GAOFEN 3D29,1,-90,91
,1,-87,-180
JILIN-1 GAOFEN 3D30,1,-90,-139
,1,-14,-180
JILIN-1 GAOFEN 3D31,1,-90,-13
,1,-32,-180
JILIN-1 GAOFEN 3D32,3,-90,17
,1,-37,-180
JILIN-1 GAOFEN 3D33,3,-90,74
,1,67,-180
STARLINK-3870,4,-90,-20
,1,40,-180
STARLINK-3909,4,-90,-140
,1,42,-180
STARLINK-3872,5,-90,126
,1,-79,-180
STARLINK-3888,3,-90,117
,1,-29,-180
STARLINK-3890,1,-90,82
,1,38,-180
STARLINK-3896,1,-90,167
,1,-13,-180
STARLINK-3899,5,-90,103
,1,-84,-180
STARLINK-3898,5,-90,-131
,1,-85,-180
STARLINK-3856,3,-90,-65
,1,-18,-180
STARLINK-3900,5,-90,92
,1,36,-180
STARLINK-3903,2,-90,-106
,1,-43,-180
STARLINK-3885,5,-90,96
,1,-7,-180
STARLINK-3904,5,-90,40
,1,77,-180
STARLINK-3863,5,-90,71
,1,-29,-180
STARLINK-3873,1,-90,116
,1,-8,-180
STARLINK-3864,4,-90,9
,1,-25,-180
STARLINK-3828,1,-90,-66
,1,-56,-180
STARLINK-3859,5,-90,-102
,1,20,-180
STARLINK-3862,4,-90,78
,1,-33,-180
STARLINK-3881,3,-90,-100
,1,40,-180
STARLINK-3879,3,-90,166
,1,-86,-180
STARLINK-3855,1,-90,116
,1,-64,-180
STARLINK-3882,4,-90,-116
,1,45,-180
STARLINK-3835,3,-90,170
,1,-45,-180
STARLINK-3860,4,-90,132
,1,-78,-180
STARLINK-3825,5,-90,176
,1,-30,-180
STARLINK-3878,3,-90,30
,1,-11,-180
STARLINK-3839,2,-90,102
,1,8,-180
STARLINK-3813,1,-90,157
,1,18,-180
STARLINK-3875,1,-90,7
,1,62,-180
STARLINK-3887,5,-90,33
,1,-36,-180
STARLINK-3913,3,-90,-28
,1,60,-180
STARLINK-3918,3,-90,38
,1,31,-180
STARLINK-3902,1,-90,109
,1,-20,-180
STARLINK-3892,3,-90,-130
,1,-23,-180
STARLINK-3923,5,-90,37
,1,-89,-180
STARLINK-3914,1,-90,-169
,1,11,-180
STARLINK-3908,4,-90,-69
,1,-67,-180
STARLINK-3916,5,-90,172
,1,-76,-180
STARLINK-3883,4,-90,-110
,1,-38,-180
STARLINK-3857,3,-90,179
,1,-41,-180
STARLINK-3871,1,-90,0
,1,-73,-180
STARLINK-3884,3,-90,89
,1,-56,-180
STARLINK-3925,3,-90,-158
,1,-71,-180
STARLINK-3894,3,-90,-122
,1,11,-180
STARLINK-3866,4,-90,-35
,1,75,-180
STARLINK-3907,5,-90,88
,1,-9,-180
STARLINK-3912,1,-90,-12
,1,7,-180
STARLINK-3861,3,-90,87
,1,1,-180
STARLINK-3952,1,-90,137
,1,-16,-180
STARLINK-3958,3,-90,-103
,1,62,-180
STARLINK-3964,2,-90,-94
,1,-87,-180
STARLINK-3897,4,-90,175
,1,38,-180
STARLINK-3933,4,-90,68
,1,-46,-180
STARLINK-3757,5,-90,69
,1,57,-180
STARLINK-3940,4,-90,-123
,1,86,-180
STARLINK-3845,5,-90,-180
,1,37,-180
STARLINK-3937,2,-90,-18
,1,0,-180
STARLINK-3926,4,-90,-46
,1,-10,-180
STARLINK-3944,4,-90,1
,1,-11,-180
STARLINK-3948,3,-90,-13
,1,-48,-180
STARLINK-3931,3,-90,41
,1,-2,-180
STARLINK-3935,3,-90,85
,1,-70,-180
STARLINK-3965,2,-90,38
,1,45,-180
STARLINK-3969,2,-90,-2
,1,-87,-180
STARLINK-3966,4,-90,117
,1,-14,-180
STARLINK-3858,5,-90,-79
,1,37,-180
STARLINK-3770,4,-90,-146
,1,-63,-180
STARLINK-3949,2,-90,24
,1,-76,-180
STARLINK-3763,4,-90,-55
,1,16,-180
STARLINK-3943,4,-90,-56
,1,7,-180
STARLINK-3953,2,-90,-125
,1,-62,-180
STARLINK-3956,1,-90,147
,1,-40,-180
STARLINK-3955,4,-90,-124
,1,43,-180
STARLINK-3957,1,-90,4
,1,58,-180
STARLINK-3942,1,-90,146
,1,25,-180
STARLINK-3959,2,-90,58
,1,-63,-180
STARLINK-3911,2,-90,-55
,1,-51,-180
STARLINK-3938,4,-90,-124
,1,45,-180
STARLINK-3929,5,-90,96
,1,-59,-180
STARLINK-3930,5,-90,153
,1,-23,-180
STARLINK-3927,4,-90,-110
,1,-11,-180
STARLINK-3901,3,-90,-145
,1,-88,-180
STARLINK-3920,1,-90,-30
,1,-86,-180
STARLINK-3932,3,-90,-79
,1,71,-180
STARLINK-3836,5,-90,70
,1,-16,-180
STARLINK-3833,4,-90,25
,1,81,-180
STARLINK-3893,3,-90,-37
,1,84,-180
STARLINK-3919,3,-90,16
,1,54,-180
STARLINK-3915,1,-90,150
,1,-69,-180
STARLINK-3895,5,-90,-79
,1,52,-180
STARLINK-3922,3,-90,-65
,1,77,-180
STARLINK-3906,3,-90,13
,1,87,-180
STARLINK-3910,1,-90,83
,1,45,-180
STARLINK-3867,2,-90,165
,1,-18,-180
STARLINK-3917,1,-90,15
,1,-55,-180
STARLINK-4019,5,-90,10
,1,18,-180
STARLINK-4024,5,-90,68
,1,81,-180
STARLINK-4026,1,-90,-47
,1,27,-180
STARLINK-4027,2,-90,-134
,1,5,-180
STARLINK-4012,4,-90,-22
,1,-12,-180
STARLINK-4016,5,-90,169
,1,42,-180
STARLINK-4013,4,-90,-85
,1,48,-180
STARLINK-4000,1,-90,155
,1,48,-180
STARLINK-3928,2,-90,-37
,1,36,-180
STARLINK-3947,2,-90,40
,1,-17,-180
STARLINK-3979,5,-90,114
,1,30,-180
STARLINK-3997,5,-90,161
,1,23,-180
STARLINK-3998,3,-90,24
,1,-20,-180
STARLINK-3980,1,-90,-66
,1,74,-180
STARLINK-4002,3,-90,93
,1,-77,-180
STARLINK-3982,2,-90,163
,1,6,-180
STARLINK-4011,4,-90,159
,1,-36,-180
STARLINK-4015,4,-90,118
,1,64,-180
STARLINK-3996,2,-90,-112
,1,-21,-180
STARLINK-3983,4,-90,129
,1,76,-180
STARLINK-3741,1,-90,58
,1,63,-180
STARLINK-3975,4,-90,58
,1,-30,-180
STARLINK-3984,1,-90,-132
,1,-81,-180
STARLINK-4008,1,-90,-84
,1,-81,-180
STARLINK-3986,1,-90,-60
,1,70,-180
STARLINK-3988,5,-90,-94
,1,85,-180
STARLINK-3990,3,-90,-6
,1,-37,-180
STARLINK-3992,2,-90,93
,1,74,-180
STARLINK-4001,2,-90,92
,1,-6,-180
STARLINK-4022,5,-90,142
,1,-77,-180
STARLINK-3989,1,-90,2
,1,64,-180
STARLINK-3794,4,-90,7
,1,60,-180
STARLINK-3995,3,-90,146
,1,75,-180
STARLINK-3994,5,-90,7
,1,1,-180
STARLINK-3974,3,-90,-176
,1,-68,-180
STARLINK-3978,2,-90,-148
,1,4,-180
STARLINK-3967,3,-90,40
,1,-52,-180
STARLINK-3961,1,-90,134
,1,-85,-180
STARLINK-3941,2,-90,-173
,1,-36,-180
STARLINK-3968,3,-90,50
,1,23,-180
STARLINK-3977,1,-90,80
,1,60,-180
STARLINK-3991,1,-90,-80
,1,60,-180
STARLINK-3971,1,-90,-161
,1,-86,-180
STARLINK-3963,3,-90,-176
,1,61,-180
STARLINK-3985,1,-90,-168
,1,-83,-180
STARLINK-3973,5,-90,112
,1,46,-180
STARLINK-3832,5,-90,-171
,1,-58,-180
STARLINK-3846,1,-90,96
,1,-88,-180
STARLINK-3854,4,-90,140
,1,87,-180
STARLINK-3868,5,-90,21
,1,-54,-180
STARLINK-3891,5,-90,70
,1,45,-180
STARLINK-4004,4,-90,92
,1,20,-180
STARLINK-4084,2,-90,47
,1,11,-180
STARLINK-4082,2,-90,-34
,1,-14,-180
STARLINK-3960,5,-90,-98
,1,40,-180
STARLINK-4081,5,-90,43
,1,74,-180
STARLINK-4042,2,-90,6
,1,88,-180
STARLINK-4044,3,-90,79
,1,75,-180
STARLINK-4037,1,-90,-42
,1,6,-180
STARLINK-4070,2,-90,138
,1,87,-180
STARLINK-4064,1,-90,-90
,1,54,-180
STARLINK-4079,5,-90,35
,1,35,-180
STARLINK-4076,5,-90,-150
,1,21,-180
STARLINK-4067,1,-90,-81
,1,42,-180
STARLINK-3972,4,-90,-28
,1,60,-180
STARLINK-4075,5,-90,61
,1,-89,-180
STARLINK-4071,2,-90,172
,1,-13,-180
STARLINK-4073,3,-90,45
,1,32,-180
STARLINK-3976,1,-90,156
,1,40,-180
STARLINK-3936,5,-90,153
,1,76,-180
STARLINK-3934,2,-90,70
,1,50,-180
STARLINK-4006,5,-90,-68
,1,38,-180
STARLINK-4028,2,-90,16
,1,-44,-180
STARLINK-4074,4,-90,171
,1,-67,-180
STARLINK-4031,5,-90,-15
,1,-63,-180
STARLINK-3774,2,-90,-50
,1,-17,-180
STARLINK-4068,3,-90,33
,1,-68,-180
STARLINK-4017,4,-90,-49
,1,-90,-180
STARLINK-4014,4,-90,38
,1,-42,-180
STARLINK-4029,5,-90,91
,1,6,-180
STARLINK-4005,2,-90,1
,1,52,-180
STARLINK-3981,1,-90,-30
,1,-63,-180
STARLINK-4032,1,-90,-96
,1,43,-180
STARLINK-4078,4,-90,101
,1,-80,-180
STARLINK-4035,5,-90,75
,1,-41,-180
STARLINK-3993,2,-90,94
,1,-42,-180
STARLINK-3946,4,-90,-33
,1,16,-180
STARLINK-4072,4,-90,8
,1,15,-180
STARLINK-4041,3,-90,69
,1,73,-180
STARLINK-4018,3,-90,124
,1,12,-180
STARLINK-4030,5,-90,-57
,1,67,-180
STARLINK-3987,5,-90,-142
,1,1,-180
STARLINK-4034,4,-90,-66
,1,61,-180
STARLINK-4033,5,-90,177
,1,0,-180
STARLINK-4020,2,-90,177
,1,65,-180
STARLINK-3999,4,-90,-33
,1,77,-180
STARLINK-3844,4,-90,-174
,1,51,-180
STARLINK-3970,1,-90,171
,1,-59,-180
STARLINK-4007,4,-90,111
,1,8,-180
STARLINK-3962,3,-90,-60
,1,-54,-180
COSMOS 2556,4,-90,-42
,1,21,-180
2022-056B,5,-90,-130
,1,-67,-180
GHGSAT-C3,1,-90,-125
,1,86,-180
CONNECTA T1.1,3,-90,88
,1,73,-180
GHGSAT-C5,1,-90,-174
,1,56,-180
GHGSAT-C4,1,-90,84
,1,-36,-180
NUSAT-28 (ALICE LEE),4,-90,-139
,1,66,-180
NUSAT-31 (RUBY PAYNE-S),4,-90,-81
,1,-90,-180
HAWK-5C,5,-90,-36
,1,47,-180
HAWK-5B,3,-90,-101
,1,68,-180
HAWK-5A,1,-90,-121
,1,22,-180
ICEYE-X20,1,-90,55
,1,-30,-180
VIGORIDE-3,5,-90,112
,1,65,-180
ION SCV-006,4,-90,-172
,1,20,-180
ICEYE-X17,5,-90,-38
,1,7,-180
SHERPA-AC1,2,-90,162
,1,-16,-180
NUSAT-29 (EDITH CLARKE),5,-90,-11
,1,-65,-180
ARMSAT1 URDANETA,1,-90,3
,1,27,-180
VARISAT 1C & CELESTIS-21,2,-90,-124
,1,-32,-180
PLATFORM-1,5,-90,91
,1,-86,-180
OMNI-L2,4,-90,-178
,1,21,-180
GUARDIAN,4,-90,124
,1,-43,-180
GEESAT-1 01,1,-90,124
,1,24,-180
GEESAT-1 02,1,-90,1
,1,-11,-180
GEESAT-1 03,2,-90,-151
,1,24,-180
GEESAT-1 04,5,-90,-174
,1,-8,-180
GEESAT-1 05,1,-90,-169
,1,-33,-180
GEESAT-1 06,3,-90,143
,1,-16,-180
GEESAT-1 07,4,-90,-137
,1,4,-180
GEESAT-1 08,3,-90,168
,1,-14,-180
GEESAT-1 09,1,-90,152
,1,8,-180
NILESAT 301,5,-90,-134
,1,-88,-180
STARLINK-4091,4,-90,158
,1,77,-180
STARLINK-4089,4,-90,-39
,1,-68,-180
STARLINK-4083,4,-90,179
,1,1,-180
STARLINK-4086,2,-90,-125
,1,-49,-180
STARLINK-4108,5,-90,73
,1,-11,-180
STARLINK-4080,2,-90,-35
,1,29,-180
STARLINK-4043,3,-90,89
,1,39,-180
STARLINK-4036,5,-90,118
,1,38,-180
STARLINK-4092,3,-90,46
,1,83,-180
STARLINK-4048,3,-90,159
,1,-2,-180
STARLINK-4049,1,-90,-101
,1,-55,-180
STARLINK-4065,1,-90,103
,1,4,-180
STARLINK-4046,2,-90,-91
,1,16,-180
STARLINK-4188,4,-90,-56
,1,18,-180
STARLINK-4208,3,-90,-10
,1,-31,-180
STARLINK-4168,5,-90,131
,1,-67,-180
STARLINK-4212,2,-90,83
,1,-57,-180
STARLINK-4206,4,-90,20
,1,77,-180
STARLINK-4202,4,-90,-5
,1,39,-180
STARLINK-4197,2,-90,-170
,1,-30,-180
STARLINK-4187,2,-90,-42
,1,-84,-180
STARLINK-3809,5,-90,160
,1,-56,-180
STARLINK-4184,2,-90,-19
,1,42,-180
STARLINK-4189,2,-90,124
,1,88,-180
STARLINK-4204,1,-90,41
,1,-37,-180
STARLINK-4209,5,-90,5
,1,-64,-180
STARLINK-4201,4,-90,6
,1,11,-180
STARLINK-4199,3,-90,-170
,1,-55,-180
STARLINK-4198,4,-90,168
,1,-74,-180
STARLINK-4196,2,-90,-108
,1,10,-180
STARLINK-4191,1,-90,-82
,1,43,-180
STARLINK-4112,1,-90,169
,1,72,-180
STARLINK-4010,2,-90,-167
,1,51,-180
STARLINK-4270,3,-90,31
,1,9,-180
STARLINK-4267,2,-90,-152
,1,-45,-180
STARLINK-4274,1,-90,-139
,1,-42,-180
STARLINK-4272,2,-90,-115
,1,61,-180
STARLINK-4126,3,-90,-152
,1,-18,-180
STARLINK-4261,2,-90,172
,1,38,-180
STARLINK-4266,4,-90,93
,1,0,-180
STARLINK-4195,1,-90,-121
,1,-83,-180
STARLINK-4207,3,-90,-108
,1,-13,-180
STARLINK-4213,5,-90,95
,1,26,-180
STARLINK-4211,4,-90,-89
,1,24,-180
STARLINK-4210,2,-90,0
,1,-25,-180
STARLINK-4193,2,-90,-175
,1,-88,-180
STARLINK-4200,1,-90,-91
,1,-73,-180
STARLINK-4214,3,-90,176
,1,-13,-180
STARLINK-4171,2,-90,-24
,1,-29,-180
STARLINK-4139,1,-90,-55
,1,22,-180
STARLINK-4186,4,-90,-92
,1,28,-180
STARLINK-4181,3,-90,173
,1,-19,-180
GLOBALSTAR M087,2,-90,35
,1,-3,-180
PVSAT,2,-90,79
,1,27,-180
KSLV-II DUMMY,3,-90,6
,1,11,-180
STEP CUBE LAB-II,4,-90,22
,1,-86,-180
RANDEV,3,-90,34
,1,1,-180
SNUGLITE-II,3,-90,53
,1,-6,-180
MIMAN,1,-90,137
,1,-62,-180
CMS-02 (GSAT 24),4,-90,-123
,1,49,-180
MEASAT 3D,3,-90,-171
,1,-76,-180
YAOGAN-35 02A,1,-90,146
,1,-76,-180
YAOGAN-35 02B,4,-90,60
,1,-44,-180
GAOFEN-12 03,2,-90,43
,1,36,-180
SES-22,4,-90,-57
,1,16,-180
DS-EO,2,-90,64
,1,-50,-180
WFOV (USA 332),5,-90,-35
,1,87,-180
COSMOS 2557 [GLONASS-K],3,-90,-141
,1,-48,-180
STARLINK-4260,4,-90,92
,1,-28,-180
STARLINK-4259,3,-90,-171
,1,-61,-180
STARLINK-4291,4,-90,116
,1,-86,-180
STARLINK-4293,1,-90,26
,1,37,-180
STARLINK-4286,2,-90,-111
,1,-46,-180
STARLINK-4285,2,-90,124
,1,-29,-180
STARLINK-4269,1,-90,-30
,1,85,-180
STARLINK-4264,1,-90,153
,1,-16,-180
STARLINK-4256,5,-90,86
,1,20,-180
STARLINK-4296,5,-90,-141
,1,13,-180
STARLINK-4295,4,-90,-74
,1,24,-180
STARLINK-4254,2,-90,-40
,1,-68,-180
STARLINK-4217,4,-90,69
,1,-72,-180
STARLINK-4194,5,-90,-57
,1,29,-180
STARLINK-4190,4,-90,73
,1,-40,-180
STARLINK-4121,3,-90,86
,1,4,-180
STARLINK-4255,3,-90,149
,1,50,-180
STARLINK-4253,4,-90,2
,1,78,-180
STARLINK-4288,1,-90,-50
,1,-45,-180
STARLINK-4290,5,-90,160
,1,-27,-180
STARLINK-4215,4,-90,126
,1,-8,-180
STARLINK-4275,3,-90,107
,1,-10,-180
STARLINK-4277,3,-90,43
,1,-12,-180
STARLINK-4263,3,-90,91
,1,-85,-180
STARLINK-4265,1,-90,-56
,1,-52,-180
STARLINK-4271,4,-90,-85
,1,58,-180
STARLINK-4177,2,-90,-22
,1,-47,-180
STARLINK-4183,2,-90,27
,1,-37,-180
STARLINK-4262,1,-90,-92
,1,7,-180
STARLINK-4283,2,-90,75
,1,-6,-180
STARLINK-4281,1,-90,156
,1,88,-180
STARLINK-4279,2,-90,-59
,1,89,-180
STARLINK-4282,4,-90,85
,1,-29,-180
STARLINK-4287,4,-90,92
,1,-41,-180
STARLINK-4216,2,-90,20
,1,-29,-180
STARLINK-4284,1,-90,163
,1,16,-180
STARLINK-4289,1,-90,53
,1,-45,-180
STARLINK-4218,5,-90,40
,1,20,-180
STARLINK-4119,4,-90,-20
,1,-17,-180
STARLINK-4158,3,-90,2
,1,1,-180
STARLINK-4143,4,-90,68
,1,-28,-180
STARLINK-4160,5,-90,143
,1,-14,-180
STARLINK-4137,1,-90,2
,1,-18,-180
STARLINK-4115,2,-90,78
,1,-41,-180
STARLINK-4167,1,-90,-171
,1,83,-180
STARLINK-4151,5,-90,-123
,1,58,-180
STARLINK-4157,1,-90,-15
,1,-87,-180
STARLINK-4155,3,-90,-41
,1,64,-180
STARLINK-4153,2,-90,159
,1,27,-180
STARLINK-4156,2,-90,-114
,1,-64,-180
STARLINK-4362,3,-90,101
,1,-34,-180
STARLINK-4349,1,-90,-18
,1,38,-180
STARLINK-4350,4,-90,110
,1,87,-180
STARLINK-4331,3,-90,53
,1,-89,-180
STARLINK-4352,1,-90,32
,1,-16,-180
STARLINK-4355,5,-90,-131
,1,-40,-180
STARLINK-4345,3,-90,74
,1,53,-180
STARLINK-4343,1,-90,66
,1,83,-180
